# NPC 頭上表示名 対応表（tools/jp_npc_names.py の Source of Truth）
#
# 生成: tools/jp_npc_names.py inventory --out docs/jp-npc-names.tsv
# 適用: tools/jp_npc_names.py apply --map docs/jp-npc-names.tsv [--dry-run]
# 検査: tools/jp_npc_names.py check --map docs/jp-npc-names.tsv
#
# 人間が編集するのは `apply_jp` 列だけ。**可視部分の日本語だけ**を書く
# （`#suffix` と `::exname` はツールが上流ヘッダから機械的に引き継ぐ）。
# 空欄の行は変更されない。`::` `#` タブ・制御文字は使用不可、CP932 で
# 表せない文字も不可、`#suffix` 込みの CP932 バイト長は 50 以内（NPC_NAME_LENGTH）。
#
# 列の意味:
#   file/line          翻訳版ファイルとヘッダ行（1 始まり）
#   kind               script / duplicate / shop / warp / function
#   upstream_name      上流ファイルの同じヘッダのフル名（`-` = 追加のみで上流なし）
#   current_name       現在の翻訳版のフル名
#   display/hidden/exname  現在名の分解（display = `::` の前、hidden = `#` の後、exname = `::` の後）
#   visible            頭上に名前が出るか（no = 浮動 `-` / function / warp /
#                      sprite -1・45・111・139 / 表示名が `#` 始まり）
#                      shop 系（道具屋・武器屋など）は本文が無いだけで頭上名は出るので yes
#   speaker_tags       本文の `mes "[…]"` を出現順・重複除去で `|` 区切り
#   first_tag          その先頭（`[?]` 等と文字列連結のタグは除外）
#   dup_source         duplicate(...) の参照元 exname
#   dup_source_file    参照元 NPC を定義しているファイル（翻訳版 or 上流）
#   refs_exname        exname を参照している箇所数（Pre-RE 実ロード構成での全文走査）
#   refs_exname_at     その例（最大 3 件）
#   refs_display_text  可視表示名が他ファイルの文字列リテラルに出る箇所数（参考情報）
#   refs_display_at    その例（最大 3 件）
#   strnpcinfo_use     実行される本文の strnpcinfo 使用（例 `1:cmp` `1:tag` `2:arg`）
#   category           A=上流に `::` あり / B=`::` を足せば安全 / C=要個別判断 / D=対象外
#                      （shop 系は本文が無いので speaker_tags / first_tag は空になる）
#   proposed_jp        自動提案（話者タグ・用語集から。ベストエフォート）
#   apply_jp           ★人間が確定した日本語（可視部分のみ）
#   note               判断理由・注意
file	line	kind	upstream_name	current_name	display	hidden	exname	visible	speaker_tags	first_tag	dup_source	dup_source_file	refs_exname	refs_exname_at	refs_display_text	refs_display_at	strnpcinfo_use	category	proposed_jp	apply_jp	note
npc/custom/jp/jobs/2-1/assassin.txt	1404	duplicate	10_5	10_5	10_5		10_5	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1405	duplicate	10_6	10_6	10_6		10_6	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1406	duplicate	10_7	10_7	10_7		10_7	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1407	duplicate	10_8	10_8	10_8		10_8	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1408	duplicate	11_1	11_1	11_1		11_1	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1409	duplicate	11_2	11_2	11_2		11_2	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1410	duplicate	11_3	11_3	11_3		11_3	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1411	duplicate	11_4	11_4	11_4		11_4	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1412	duplicate	12_1	12_1	12_1		12_1	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1413	duplicate	12_2	12_2	12_2		12_2	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1414	duplicate	12_3	12_3	12_3		12_3	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1415	duplicate	12_4	12_4	12_4		12_4	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1416	duplicate	13_1	13_1	13_1		13_1	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		12	npc/quests/quests_13_1.txt:1136 npc/quests/quests_13_1.txt:1138 npc/quests/quests_13_1.txt:1143 ...(+9)		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1417	duplicate	13_2	13_2	13_2		13_2	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		29	npc/quests/quests_13_2.txt:3395 npc/quests/quests_13_2.txt:3399 npc/quests/quests_13_2.txt:3403 ...(+26)		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1418	duplicate	13_3	13_3	13_3		13_3	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		1	npc/quests/quests_13_2.txt:3387		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1419	duplicate	13_4	13_4	13_4		13_4	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		1	npc/quests/quests_13_2.txt:3404		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1420	duplicate	14_1	14_1	14_1		14_1	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1421	duplicate	14_2	14_2	14_2		14_2	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1422	duplicate	14_3	14_3	14_3		14_3	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1423	duplicate	14_4	14_4	14_4		14_4	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1424	duplicate	14_5	14_5	14_5		14_5	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1425	duplicate	14_6	14_6	14_6		14_6	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1426	duplicate	14_7	14_7	14_7		14_7	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1427	duplicate	14_8	14_8	14_8		14_8	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1428	duplicate	14_9	14_9	14_9		14_9	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1429	duplicate	14_10	14_10	14_10		14_10	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1430	duplicate	14_11	14_11	14_11		14_11	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1431	duplicate	14_12	14_12	14_12		14_12	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1432	duplicate	15_1	15_1	15_1		15_1	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1433	duplicate	15_2	15_2	15_2		15_2	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1434	duplicate	15_3	15_3	15_3		15_3	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1435	duplicate	15_4	15_4	15_4		15_4	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1436	duplicate	16_1	16_1	16_1		16_1	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1437	duplicate	16_2	16_2	16_2		16_2	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1438	duplicate	16_3	16_3	16_3		16_3	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1439	duplicate	16_4	16_4	16_4		16_4	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1440	duplicate	17_1	17_1	17_1		17_1	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1441	duplicate	17_2	17_2	17_2		17_2	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1442	duplicate	17_3	17_3	17_3		17_3	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1443	duplicate	17_4	17_4	17_4		17_4	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1444	duplicate	18_1	18_1	18_1		18_1	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1445	duplicate	18_2	18_2	18_2		18_2	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1446	duplicate	18_3	18_3	18_3		18_3	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1447	duplicate	18_4	18_4	18_4		18_4	no			SinTrap	npc/custom/jp/jobs/2-1/assassin.txt	0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1449	script	Keeper of the Door#ASN	Keeper of the Door#ASN	Keeper of the Door#ASN	#ASN	Keeper of the Door#ASN	no					7	npc/custom/jp/jobs/2-1/assassin.txt:1117 npc/custom/jp/jobs/2-1/assassin.txt:1117 npc/custom/jp/jobs/2-1/assassin.txt:1273 ...(+4)	0			D			sprite 45 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1474	script	timestopper#1	timestopper#1	timestopper#1	#1	timestopper#1	no					35	npc/custom/jp/jobs/2-1/assassin.txt:1272 npc/custom/jp/jobs/2-1/assassin.txt:1272 npc/custom/jp/jobs/2-1/assassin.txt:1493 ...(+32)	0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1497	script	Thomas#ASNTEST	トーマス#ASNTEST::Thomas#ASNTEST	トーマス#ASNTEST	#ASNTEST	Thomas#ASNTEST	yes	トーマス	トーマス			6	npc/custom/jp/jobs/2-1/assassin.txt:1455 npc/custom/jp/jobs/2-1/assassin.txt:1455 npc/custom/jp/jobs/2-1/assassin.txt:1480 ...(+3)	1	npc/custom/jp/jobs/2-2/sage.txt:746		B	トーマス	トーマス	`::Thomas#ASNTEST` を足して exname を保全する
npc/custom/jp/jobs/2-1/assassin.txt	1586	script	Barcardi#ASN	バーカディ#ASN::Barcardi#ASN	バーカディ#ASN	#ASN	Barcardi#ASN	yes	バーカディ	バーカディ			0		1	npc/custom/jp/jobs/2-2/sage.txt:910		B	バーカディ	バーカディ	`::Barcardi#ASN` を足して exname を保全する
npc/custom/jp/jobs/2-1/assassin.txt	1601	script	Maze Assistant	Maze Assistant	Maze Assistant		Maze Assistant	no					0		0			D			sprite 45 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1618	script	Guildmaster#ASN1	Guildmaster#ASN1	Guildmaster#ASN1	#ASN1	Guildmaster#ASN1	no	ギルドマスター	ギルドマスター			2	npc/custom/jp/jobs/2-1/assassin.txt:1612 npc/custom/jp/jobs/2-1/assassin.txt:1612	0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	1639	script	Guildmaster#ASN2	ギルドマスター#ASN2::Guildmaster#ASN2	ギルドマスター#ASN2	#ASN2	Guildmaster#ASN2	yes	ギルドマスター|名もなき者|熟練アサシン・ヒューイ|ビホルダー	ギルドマスター			0		15	npc/custom/jp/quests/first_class/tu_archer.txt:1809 npc/custom/jp/jobs/2-1/hunter.txt:401 npc/custom/jp/jobs/2-1/hunter.txt:441 ...(+12)		B	ギルドマスター	ギルドマスター	`::Guildmaster#ASN2` を足して exname を保全する
npc/custom/jp/jobs/2-1/assassin.txt	2185	script	Master Assist	助手::Master Assist	助手		Master Assist	yes	助手ゲイル・マルビッツ	助手ゲイル・マルビッツ			0		0			B	助手	助手	`::Master Assist` を足して exname を保全する
npc/custom/jp/jobs/2-1/assassin.txt	2191	script	info 1	info 1	info 1		info 1	no	ギルドマスター	ギルドマスター			0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	2199	script	info 2	info 2	info 2		info 2	no	ギルドマスター	ギルドマスター			0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	2206	script	info 3	info 3	info 3		info 3	no	ギルドマスター	ギルドマスター			0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	2215	script	info 4	info 4	info 4		info 4	no	ギルドマスター	ギルドマスター			0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	2223	script	info 5	info 5	info 5		info 5	no	ギルドマスター	ギルドマスター			0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	2231	script	info 6	info 6	info 6		info 6	no	ギルドマスター	ギルドマスター			0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	2238	script	info 7	info 7	info 7		info 7	no	ギルドマスター	ギルドマスター			0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	2245	script	info 8	info 8	info 8		info 8	no	ギルドマスター	ギルドマスター			0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-1/assassin.txt	2252	script	#moc_assin_dup	#moc_assin_dup	#moc_assin_dup	#moc_assin_dup	#moc_assin_dup	no					7	npc/custom/jp/jobs/2-1/assassin.txt:2259 npc/custom/jp/jobs/2-1/assassin.txt:2260 npc/custom/jp/jobs/2-1/assassin.txt:2261 ...(+4)	0			D			浮動 NPC（マップに出ない）
npc/custom/jp/jobs/2-1/assassin.txt	2259	duplicate	[Huey]	[ヒューイ]::[Huey]	[ヒューイ]		[Huey]	yes			#moc_assin_dup	npc/custom/jp/jobs/2-1/assassin.txt	3	npc/custom/jp/jobs/2-1/assassin.txt:1952 npc/custom/jp/jobs/2-1/assassin.txt:2004 npc/custom/jp/jobs/2-1/assassin.txt:2141	0			B	[ヒューイ]	[ヒューイ]	`::[Huey]` を足して exname を保全する
npc/custom/jp/jobs/2-1/assassin.txt	2260	duplicate	[Khai]	[カイ]::[Khai]	[カイ]		[Khai]	yes			#moc_assin_dup	npc/custom/jp/jobs/2-1/assassin.txt	2	npc/custom/jp/jobs/2-1/assassin.txt:1953 npc/custom/jp/jobs/2-1/assassin.txt:2142	0			B	[カイ]	[カイ]	`::[Khai]` を足して exname を保全する
npc/custom/jp/jobs/2-1/assassin.txt	2261	duplicate	[The Anonymous One]	[名もなき者]::[The Anonymous One]	[名もなき者]		[The Anonymous One]	yes			#moc_assin_dup	npc/custom/jp/jobs/2-1/assassin.txt	2	npc/custom/jp/jobs/2-1/assassin.txt:1954 npc/custom/jp/jobs/2-1/assassin.txt:2143	0			B	[名もなき者]	[名もなき者]	`::[The Anonymous One]` を足して exname を保全する
npc/custom/jp/jobs/2-1/assassin.txt	2262	duplicate	[Barcardi]	[バーカディ]::[Barcardi]	[バーカディ]		[Barcardi]	yes			#moc_assin_dup	npc/custom/jp/jobs/2-1/assassin.txt	2	npc/custom/jp/jobs/2-1/assassin.txt:1955 npc/custom/jp/jobs/2-1/assassin.txt:2144	0			B	[バーカディ]	[バーカディ]	`::[Barcardi]` を足して exname を保全する
npc/custom/jp/jobs/2-1/assassin.txt	2263	duplicate	[Beholder]	[ビホルダー]::[Beholder]	[ビホルダー]		[Beholder]	yes			#moc_assin_dup	npc/custom/jp/jobs/2-1/assassin.txt	2	npc/custom/jp/jobs/2-1/assassin.txt:1956 npc/custom/jp/jobs/2-1/assassin.txt:2145	0			B	[ビホルダー]	[ビホルダー]	`::[Beholder]` を足して exname を保全する
npc/custom/jp/jobs/2-1/assassin.txt	2264	duplicate	[Thomas]	[トーマス]::[Thomas]	[トーマス]		[Thomas]	yes			#moc_assin_dup	npc/custom/jp/jobs/2-1/assassin.txt	2	npc/custom/jp/jobs/2-1/assassin.txt:1957 npc/custom/jp/jobs/2-1/assassin.txt:2146	0			B	[トーマス]	[トーマス]	`::[Thomas]` を足して exname を保全する
npc/custom/jp/jobs/2-1/assassin.txt	2265	duplicate	[Gayle Maroubitz]	[ゲイル・マルビッツ]::[Gayle Maroubitz]	[ゲイル・マルビッツ]		[Gayle Maroubitz]	yes			#moc_assin_dup	npc/custom/jp/jobs/2-1/assassin.txt	2	npc/custom/jp/jobs/2-1/assassin.txt:1958 npc/custom/jp/jobs/2-1/assassin.txt:2147	0			B	[ゲイル・マルビッツ]	[ゲイル・マルビッツ]	`::[Gayle Maroubitz]` を足して exname を保全する
npc/custom/jp/jobs/2-2/crusader.txt	40	script	Senior Crusader_	Senior Crusader_	Senior Crusader_		Senior Crusader_	no	マイケル・ヘイリグ	マイケル・ヘイリグ			1	npc/custom/jp/pre-re/jobs/2-2/crusader.txt:12	0			D			浮動 NPC（マップに出ない）
npc/custom/jp/jobs/2-2/crusader.txt	320	script	Man in Anguish_	Man in Anguish_	Man in Anguish_		Man in Anguish_	no	ムーレナク・ミヨル	ムーレナク・ミヨル			1	npc/custom/jp/pre-re/jobs/2-2/crusader.txt:16	0			D			浮動 NPC（マップに出ない）
npc/custom/jp/jobs/2-2/crusader.txt	454	script	Crusader	ガブリエル・ヴァレンタイン::Crusader	ガブリエル・ヴァレンタイン		Crusader	yes	ガブリエル・ヴァレンタイン	ガブリエル・ヴァレンタイン			0		0			B	ガブリエル・ヴァレンタイン	ガブリエル・ヴァレンタイン	`::Crusader` を足して exname を保全する
npc/custom/jp/jobs/2-2/crusader.txt	803	script	Patron Knight_	Patron Knight_	Patron Knight_		Patron Knight_	no	ブリアント・ピヨード	ブリアント・ピヨード			1	npc/custom/jp/pre-re/jobs/2-2/crusader.txt:20	0			D			浮動 NPC（マップに出ない）
npc/custom/jp/jobs/2-2/crusader.txt	983	script	Summoner#cr1	Summoner#cr1	Summoner#cr1	#cr1	Summoner#cr1	no					34	npc/custom/jp/jobs/2-2/crusader.txt:985 npc/custom/jp/jobs/2-2/crusader.txt:985 npc/custom/jp/jobs/2-2/crusader.txt:989 ...(+31)	4	npc/other/powernpc.txt:146 npc/other/powernpc.txt:147 npc/other/powernpc.txt:175 ...(+1)		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-2/crusader.txt	1044	script	Summoner#cr2	Summoner#cr2	Summoner#cr2	#cr2	Summoner#cr2	no					24	npc/custom/jp/jobs/2-2/crusader.txt:1046 npc/custom/jp/jobs/2-2/crusader.txt:1046 npc/custom/jp/jobs/2-2/crusader.txt:1050 ...(+21)	4	npc/other/powernpc.txt:146 npc/other/powernpc.txt:147 npc/other/powernpc.txt:175 ...(+1)		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-2/crusader.txt	1095	script	Summoner#cr3	Summoner#cr3	Summoner#cr3	#cr3	Summoner#cr3	no					48	npc/custom/jp/jobs/2-2/crusader.txt:1097 npc/custom/jp/jobs/2-2/crusader.txt:1097 npc/custom/jp/jobs/2-2/crusader.txt:1101 ...(+45)	4	npc/other/powernpc.txt:146 npc/other/powernpc.txt:147 npc/other/powernpc.txt:175 ...(+1)		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-2/crusader.txt	1148	script	Summoner#cr4	Summoner#cr4	Summoner#cr4	#cr4	Summoner#cr4	no					10	npc/custom/jp/jobs/2-2/crusader.txt:1150 npc/custom/jp/jobs/2-2/crusader.txt:1150 npc/custom/jp/jobs/2-2/crusader.txt:1154 ...(+7)	4	npc/other/powernpc.txt:146 npc/other/powernpc.txt:147 npc/other/powernpc.txt:175 ...(+1)		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-2/crusader.txt	1210	script	Patron Knight#2	ブリアント・ピヨード#2::Patron Knight#2	ブリアント・ピヨード#2	#2	Patron Knight#2	yes	ブリアント・ピヨード	ブリアント・ピヨード			0		0			B	ブリアント・ピヨード	ブリアント・ピヨード	`::Patron Knight#2` を足して exname を保全する
npc/custom/jp/jobs/2-2/crusader.txt	1227	script	Waiting Room#cr1	待合室#cr1::Waiting Room#cr1	待合室#cr1	#cr1	Waiting Room#cr1	yes					6	npc/custom/jp/jobs/2-2/crusader.txt:1232 npc/custom/jp/jobs/2-2/crusader.txt:1233 npc/custom/jp/jobs/2-2/crusader.txt:1416 ...(+3)	35	npc/custom/jp/other/arena/arena_lvl50.txt:850 npc/custom/jp/other/arena/arena_lvl50.txt:893 npc/custom/jp/other/arena/arena_lvl50.txt:965 ...(+32)		B	待合室	待合室	`::Waiting Room#cr1` を足して exname を保全する
npc/custom/jp/jobs/2-2/crusader.txt	1248	script	Zombie Guide	Zombie Guide	Zombie Guide		Zombie Guide	no	ブリアント・ピヨード	ブリアント・ピヨード			0		0			D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-2/crusader.txt	1263	script	Monster Summon#cr0	Monster Summon#cr0	Monster Summon#cr0	#cr0	Monster Summon#cr0	no					31	npc/custom/jp/jobs/2-2/crusader.txt:1239 npc/custom/jp/jobs/2-2/crusader.txt:1239 npc/custom/jp/jobs/2-2/crusader.txt:1265 ...(+28)	10	npc/custom/jp/pre-re/jobs/2-2/crusader.txt:43 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:48 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:49 ...(+7)		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-2/crusader.txt	1315	script	Monster Summon#cr1	Monster Summon#cr1	Monster Summon#cr1	#cr1	Monster Summon#cr1	no					7	npc/custom/jp/jobs/2-2/crusader.txt:1271 npc/custom/jp/jobs/2-2/crusader.txt:1271 npc/custom/jp/jobs/2-2/crusader.txt:1317 ...(+4)	10	npc/custom/jp/pre-re/jobs/2-2/crusader.txt:43 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:48 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:49 ...(+7)		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-2/crusader.txt	1334	script	Monster Summon#cr2	Monster Summon#cr2	Monster Summon#cr2	#cr2	Monster Summon#cr2	no					7	npc/custom/jp/jobs/2-2/crusader.txt:1272 npc/custom/jp/jobs/2-2/crusader.txt:1272 npc/custom/jp/jobs/2-2/crusader.txt:1336 ...(+4)	10	npc/custom/jp/pre-re/jobs/2-2/crusader.txt:43 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:48 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:49 ...(+7)		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-2/crusader.txt	1353	script	Monster Summon#cr3	Monster Summon#cr3	Monster Summon#cr3	#cr3	Monster Summon#cr3	no					7	npc/custom/jp/jobs/2-2/crusader.txt:1273 npc/custom/jp/jobs/2-2/crusader.txt:1273 npc/custom/jp/jobs/2-2/crusader.txt:1355 ...(+4)	10	npc/custom/jp/pre-re/jobs/2-2/crusader.txt:43 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:48 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:49 ...(+7)		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-2/crusader.txt	1372	script	Monster Summon#cr4	Monster Summon#cr4	Monster Summon#cr4	#cr4	Monster Summon#cr4	no					15	npc/custom/jp/jobs/2-2/crusader.txt:1274 npc/custom/jp/jobs/2-2/crusader.txt:1274 npc/custom/jp/jobs/2-2/crusader.txt:1374 ...(+12)	10	npc/custom/jp/pre-re/jobs/2-2/crusader.txt:43 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:48 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:49 ...(+7)		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-2/crusader.txt	1400	script	Monster Summon#cr4-a	Monster Summon#cr4-a	Monster Summon#cr4-a	#cr4-a	Monster Summon#cr4-a	no					2	npc/custom/jp/jobs/2-2/crusader.txt:1378 npc/custom/jp/jobs/2-2/crusader.txt:1391	10	npc/custom/jp/pre-re/jobs/2-2/crusader.txt:43 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:48 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:49 ...(+7)		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-2/crusader.txt	1406	script	Monster Summon#cr6	Monster Summon#cr6	Monster Summon#cr6	#cr6	Monster Summon#cr6	no					13	npc/custom/jp/jobs/2-2/crusader.txt:1275 npc/custom/jp/jobs/2-2/crusader.txt:1275 npc/custom/jp/jobs/2-2/crusader.txt:1414 ...(+10)	10	npc/custom/jp/pre-re/jobs/2-2/crusader.txt:43 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:48 npc/custom/jp/pre-re/jobs/2-2/crusader.txt:49 ...(+7)		D			sprite -1 は頭上名が出ない
npc/custom/jp/jobs/2-2/monk.txt	21	script	Guarding Monk#mk	守衛モンク#mk::Guarding Monk#mk	守衛モンク#mk	#mk	Guarding Monk#mk	yes	トホブ	トホブ			0		0			B	守衛モンク	守衛モンク	`::Guarding Monk#mk` を足して exname を保全する
